ArticleText,ArticleCategory
"From: cmmiller@iastate.edu (C. M. Miller)
Subject: Re: LCIII vs. Centris 610?
Article-I.D.: news.C51s6w.9nr
Organization: Iowa State University, Ames, IA
Lines: 29

In article <1993Apr5.221603.17245@nctams1.uucp> tomj@pnet16.cts.com (Tom Jenkins) writes:
>Title says it all.  I'd be particularly interested in the performance
>difference.  Just how much faster (50%?) is the Centris 610 over the LCIII?
>
>--Tom
>
>UUCP: humu!nctams1!pnet16!tomj
>ARPA: humu!nctams1!pnet16!tomj@nosc.mil
>INET: tomj@pnet16.cts.com

When Apple came with their demos to Iowa State, I got a chance to run
Speedometer3.1 on some of the new Macs.  Both machines were running
System7.1, had a 14"" RGB.  Don't know what the caches were set to.
Neither machine had an FPU  It appears that the Centris610 is quite a
bit faster than the LC III:

		Centris610		LCIII

CPU		13.01			6.92
Graf		15.67			7.69
Disk		2.22			2.44
Math		25.57			10.19

P.R. Rating	12.91			6.58

So, there is a comparison.  There is definitely a very noticable speed
difference between these two machines according to Speedometer3.1.  

Chad
",hardware
"From: HK.MLR@forsythe.stanford.edu (Mark Rogowsky)
Subject: Re: IINTX Upgrade?
Organization: Stanford University
Lines: 27
NNTP-Posting-Host: morrow.stanford.edu

In article <1pqprtINNf2@escargot.xx.rmit.OZ.AU>,
s912013@minyos.xx.rmit.OZ.AU (Douglas Barry Mcpherson) writes:
>Could someone please tell me what a
>
>LaserWriter IINTX upgrade kit is.
>
>Its a small box, which has a bag inn it , seemingly
>containing 6 chips (look like ROMS) and a IINTX manual.
>The installation instructions are most informative and say, in full,
>""This product must be installed by an Apple .........""
>
>SO what does this do ? At first I thought it might be a NT to NTX
>upgrade, but I thought that required an entirely new board.
>
>Any info appreciated.
>
>Doug.

The kit is for an already existing Laserwriter IINTX. It is a ROM
upgrade that replaces the font rasterizer code with the more
efficient, speedier code that first became available in Adobe Type
Manager 1.0.

That software came out after the original NTXes and the so-called
ATM rasterizer is now standard on Postscript printers.

Mark
",hardware
"From: kssimon@silver.ucs.indiana.edu (kenneth steven simon)
Subject: Re: Powerbook & Duo Batteries
Summary: I goofed!
Article-I.D.: usenet.C51so0.BDq
Distribution: na
Organization: Indiana University
Lines: 31
Nntp-Posting-Host: silver.ucs.indiana.edu


 ronaldw@sco.COM (Ronald A. Wong) writes:

 ]In article <C4vr7z.EB0@usenet.ucs.indiana.edu>,
 ]kssimon@silver.ucs.indiana.edu (kenneth steven simon) wrote:
> 
> The program PowerStrip2.0, which is freeware, has an option called
> ""Quick Discharge.""  You can find it on the Mac archives, probably
> sumex-aim.stanford.edu or mac.archive.umich.edu.


   >>Is it a hidden option?  I'm using PowerStrip 2.0 (by Mr. Caputo) right now
   >>and can't find any quick discharge option.  It definitely is on
   >>mac.archive.umich.edu 'cause I submitted it! 

 My apologies!  I goofed.  The ""quick discharge"" option is part of the
Connectix PowerBook Utilities package (CPU).  I installed it the same
day as PowerStrip, and didn't pay enough attention.  ;)  Anyway, the
option does exist for those of you who buy CPU. 


---------------
""Whadda goofball!""
""Sheddap.  You're not even the real signature file.""
---------------

-- 
-----------------------------------------------------------------
Kenneth Simon               Dept of Sociology, Indiana University
Internet: KSSIMON@INDIANA.EDU              Bitnet: KSSIMON@IUBACS 
-----------------------------------------------------------------
",hardware
"From: taihou@chromium.iss.nus.sg (Tng Tai Hou)
Subject: ADB and graphics tablet help!
Organization: Institute Of Systems Science, NUS
Lines: 13

Help!!!

I have an ADB graphicsd tablet which I want to connect to my
Quadra 950. Unfortunately, the 950 has only one ADB port and
it seems I would have to give up my mouse.

Please, can someone help me? I want to use the tablet as well as
the mouse (and the keyboard of course!!!).

Thanks in advance.

Tai Hou TNG
Singapore
",hardware
"From: Alexander Samuel McDiarmid <am2o+@andrew.cmu.edu>
Subject: Re: HELP INSTALL RAM ON CENTRIS 610
Organization: Sophomore, Mechanical Engineering, Carnegie Mellon, Pittsburgh, PA
Lines: 22
NNTP-Posting-Host: andrew.cmu.edu
In-Reply-To: <C5115s.5Fy@murdoch.acc.Virginia.EDU>

Excerpts from netnews.comp.sys.mac.misc: 5-Apr-93 Re: HELP INSTALL RAM
ON CEN.. by Jason Harvey Titus@farad 
> From: jht9e@faraday.clas.Virginia.EDU (Jason Harvey Titus)
> Subject: Re: HELP INSTALL RAM ON CENTRIS 610
> Date: Mon, 5 Apr 1993 20:05:51 GMT
>  
>         I had asked everyone about problems installing a 4 meg
> simm and an 8 meg simm in my Centris 610, but the folks at the
> local Apple store called the folks in Cupertino and found that
> you can't have simms of different speeds in one machine, even
> if they are both fast enough - ie - My 80 ns 8 meg and 60ns 4
> meg simms were incompatibable...  Just thought people might
> want to know.....
>                                         Jason.



oh boy am i confused, I thought the entire point of the 72 pin simms was
that you could use diffrent size simms so you could avoid having to use
sets.  all horror stories not withstanding.

                                                                -A.
",hardware
"From: d2cheng@undergrad.math.uwaterloo.ca (Dominic Cheng)
Subject: Re: Centris Cache & Bernoulli Box
Organization: University of Waterloo
Lines: 7

You will need Driver ver 3.5.2 to work with Quadra/Centris.  You can download
it from iomega BBS: 1-801-778-4400

--

Dominic Cheng (d2cheng@descartes.uwaterloo.ca)
Computer Science, University of Waterloo, Ontario, Canada
",hardware
"From: d2cheng@undergrad.math.uwaterloo.ca (Dominic Cheng)
Subject: Centris 610 Impression
Organization: University of Waterloo
Lines: 15

I have been playing with my Centris 610 for almost a week now.  I must say
this machine is really fast!  The hardware turn-on feature is annoying, but
I got PowerKey from Sophisicated Circuits and it works like a charm.

However, I still have a few complaints:
- when I restart the machine every time, the screen image (the desktop
  pattern) jerks up and down for a few times.
- the Quantum 170 drive is noisy

Overall, I highly recommend it:  it is fast, affordable and looks great!

--

Dominic Cheng (d2cheng@descartes.uwaterloo.ca)
Computer Science, University of Waterloo, Ontario, Canada
",hardware
"From: dleonard@wixer.cactus.org (Dale Leonard)
Subject: Re: wise to remove fan in Classic?
Organization: Real/Time Communications
Lines: 22

In article <hansg.733929100@risken> hansg@risken.vd.volvo.se (Hans Granqvist) writes:
>Is it wise to even think about removing the annoying fan from my
>Classic? I have no warranty to void.
>
>And where do I get a screwdriver to fit in those funny screws?
>--
>Hans Granqvist, Volvo Data Corp., Gothenburg, Sweden  ---  my opinions only
>""To every complex problem there exists an easy solution that's not correct.""

The screws are Torx screws and the tool isn't to hard to find. It's a
matter of finding one with a long enough shaft to do the trick. 
 
No it is not a good idea to take that fan out.  Why because it will
cause stuff to over heat.  Internal hard drives, motherboard...You name
it and this can cause damage.  I've known people to have hard drive
failures because of fans that didn't work right....

-- 
| Dale Leonard             | Judy's Stamps (Misc. topical stamps. From Dogs..|
| dleonard@wixer.cactus.org| to cats to baseball and many many other subjects|
| Austin, Tx 78727         | For stamp information call Tony Leonard at......|
| (512)834-8770 (my number)| (512) 837-0022 This is a business only number!!!| 
",hardware
"From: ktiedtke@jarthur.claremont.edu (Kurt Tiedtke)
Subject: comparative SCSI performance
Article-I.D.: news.C51zDM.BF5
Organization: Harvey Mudd College, Claremont CA 91711
Lines: 8

Could someone direct me to information on SCSI performance for each Mac?
(Max throughput, etc.)


Kurt Tiedtke
ktiedtke@jarthur.claremont.edu

Please email.  Thanks!
",hardware
"From: cf947@cleveland.Freenet.Edu (Chun-Hung Wan)
Subject: Re: your opinion of the LaserWriter Select 310?
Article-I.D.: usenet.1prg8a$psr
Reply-To: cf947@cleveland.Freenet.Edu (Chun-Hung Wan)
Organization: Case Western Reserve University, Cleveland, OH (USA)
Lines: 25
NNTP-Posting-Host: hela.ins.cwru.edu


In a previous article, jcav@ellis.uchicago.edu (JohnC) says:

>This model is one of the two low-cost laser printers that Apple just
>introduced.  I'm thinking of getting one to use at home.  Have any of you
>had any experience with this printer?   Does it have Level-2 PostScript?
>If you've bought one, are you happy with it?
>
>-- 
>John Cavallino                  |  EMail: jcav@midway.uchicago.edu
>University of Chicago Hospitals |         John_Cavallino@uchfm.bsd.uchicago.edu
>Office of Facilities Management | USMail: 5841 S. Maryland Ave, MC 0953
>B0 f++ w c+ g++ k+ s++ e h- p   |         Chicago, IL  60637
>

Frankly, I think this model is a screwup.  It does not have PostScriptlevel
2, only has 13 fonts, and does not even have  fine print or photograde, or
grayshare.  Even the 300 model has this!  I am shocked by the kind of
features you get for this printer.  I myself was hoping for some decent
printer to replace the Personal Laser Writers.  
-- 
A motion picture major at the Brooks Institute of Photography, CA
Santa Barbara and a foreign student from Kuala Lumpur, Malaysia.

""The mind is the forerunner of all states.""
",hardware
"From: u2087546@ucsvc.ucs.unimelb.edu.au (The Jester)
Subject: Re: info on apple 824GC requested.
Organization: Comedy Company
Lines: 25

In article 1993Apr5.122613.12289@alijku05.edvz.uni-linz.ac.at, Norbert Mueller K360171@alijku11.edvz.uni-linz.ac.at writes:
 Newsgroups: comp.sys.mac.hardware
 In article prudhom.733762331@iros1 Serge Prud'homme,
 prudhom@IRO.UMontreal.CA writes:
 Any info on the video processor Am29000 that sit on it, any way to
 program that
 chip?  What companie makes that chip?
  
 Apple was never able to provide any docs or tools to program that chip. I
 value it as
 the least value per $ piece of computer hardware I ever bought due to the
 COMPLETE
 LACK support tools. There was a refund for US-buyers of this card but we
 Europeans
 were left out in the rain once again...

I agree completely, but there was only a refund for people who bought the GC
with a Quadra. I have seen an alpha version of an extension from Apple called
8.24 GC QuickTime Video which offloads QuickTime compression/decompression
from the cpu to the AM29000 on the card. So it seems it can be done even though
in a developer article it states that the GC can't be programmed - but they
asked that any suggestions be sent in anyway...

Steve Margelis
Melbourne University
",hardware
"Subject Re Mac OS on a 486 
From Keith Whitehead siroffice.acme.gen.nz
X-Mailer rnMac Buggy, I mean Beta, Test Version
Lines 45


In article C508BJ.6E2imag.fr, you write
 
 hillman (hillmanplk.af.mil) wrote
  deathbirdCMU.EDU (Donpaul C. Stephens)
  
  kind of slated wouldn't you say?)  Who is going to throw all that to 
the 
  side and get the Mac OS for 486

Not Quite the point to be considdered here
Fact If/When Apple release system 7 (or what ever is current at the time 
of release) then you will see shortly afterwards Apple no longer producing 
Hardware...Look at Next with their NextStep486 to see what happens.
Who is going to pay Apples Prices when they can get the same thing cheaper 
else where (Heck we can get a Sun Workstation cheaper than a Quadra, and 
infact we have a number of times, it ALL comes down to )

  If Apple released this before windows 3.0 was released I'd be behind 
them,
  they missed the boat.  So why is Apple continued development.  Will it
  support the P5 to its fullest capabilities?  Run faster than Windows?  
It
  must do something significantly better than Windows and OS2 to warrent
  being released.


No the continued develeopment is because there is becomming less and less 
profit in Hardware, So the Next Step (no pun intended...well sort of), is 
to make the money in software (look at Microsoft if you think it can't 
happen), after all you can sell multiple pieces of software to ONE 
hardware platform.

As you also said Windows is a nightmare for programmers, so will the 
temptation to sell system 7 to a couple of MILLION dos users be too much 
for Apple (50 million copies  100 is SERIOUS money).

",hardware
